,game_id,attendance,venue_id,venue_time_zone,home_time_zone,away_time_zone,home_points,away_points,home_rank,away_rank,home_field_goal_att,away_field_goal_att,home_field_goal_made,away_field_goal_made,home_field_goal_pct,away_field_goal_pct,home_3pt_att,away_3pt_att,home_3pt_made,away_3pt_made,home_3pt_pct,away_3pt_pct,home_free_throw_att,away_free_throw_att,home_free_throw_made,away_free_throw_made,home_free_throw_pct,away_free_throw_pct,home_rebounds,away_rebounds,home_assists,away_assists,home_steals,away_steals,home_blocks,away_blocks,home_turnovers,away_turnovers,home_fouls,away_fouls
395,1837a202-3e41-4554-b04b-e0f1ef988cf9,2504.0,8a3bf667-65e2-4b7e-809f-8d8befcd8f25,US/Eastern,US/Eastern,,89,49,0.0,0.0,68.0,48.0,35.0,17.0,51.5,35.4,29.0,19.0,9.0,6.0,31.0,31.6,22.0,13.0,10.0,9.0,45.5,69.2,47.0,27.0,20.0,14.0,13.0,7.0,5.0,1.0,13.0,27.0,14.0,18.0
396,3d1fe6bf-0bd7-495d-a3fd-d19f38f602cc,8000.0,dd352ce9-3282-4d7b-862f-f406eb61aca6,US/Eastern,US/Eastern,US/Eastern,73,65,0.0,0.0,62.0,64.0,21.0,27.0,33.9,42.2,16.0,18.0,3.0,4.0,18.8,22.2,34.0,11.0,28.0,7.0,82.4,63.6,43.0,42.0,7.0,12.0,10.0,7.0,4.0,8.0,13.0,16.0,15.0,25.0
397,6a3962c5-3899-41b8-9fa9-da3fc1cdfc83,2517.0,d4058f9b-1f61-4dc5-88bd-1da6ef24d343,US/Eastern,US/Eastern,US/Eastern,77,69,0.0,0.0,46.0,65.0,21.0,24.0,45.7,36.9,15.0,26.0,5.0,8.0,33.3,30.8,40.0,23.0,30.0,13.0,75.0,56.5,35.0,42.0,14.0,16.0,6.0,6.0,4.0,2.0,15.0,13.0,23.0,31.0
398,8cf34690-e7b1-43d6-abe1-df2eb0a090e1,1833.0,d6172d08-407e-4028-a769-4843518a1414,US/Central,US/Central,,90,38,0.0,0.0,66.0,47.0,36.0,15.0,54.5,31.9,22.0,15.0,5.0,2.0,22.7,13.3,22.0,10.0,13.0,6.0,59.1,60.0,43.0,29.0,13.0,9.0,14.0,6.0,1.0,1.0,13.0,29.0,16.0,23.0
399,b4e3360e-561c-42c1-a668-ab0f0e013394,1146.0,e9969453-033e-4fdd-99dc-5212240c8c9b,US/Central,US/Central,,124,65,0.0,0.0,89.0,66.0,52.0,24.0,58.4,36.4,27.0,31.0,8.0,13.0,29.6,41.9,17.0,6.0,12.0,4.0,70.6,66.7,58.0,25.0,32.0,12.0,18.0,7.0,5.0,3.0,11.0,23.0,9.0,15.0
400,19201409-5c71-4632-b905-86d5a2d857da,6859.0,064ff4b5-c041-4221-9f7b-b23b740d57f7,US/Central,US/Central,US/Central,85,79,0.0,0.0,57.0,77.0,28.0,31.0,49.1,40.3,23.0,18.0,9.0,5.0,39.1,27.8,25.0,16.0,20.0,12.0,80.0,75.0,36.0,42.0,17.0,14.0,5.0,10.0,5.0,2.0,15.0,11.0,14.0,19.0
401,dc74001f-f6a7-4027-b264-60465fa1f8c7,815.0,d07a530c-ad54-4670-b19b-b45609234c8a,US/Eastern,US/Eastern,,94,46,0.0,0.0,57.0,69.0,35.0,19.0,61.4,27.5,24.0,29.0,9.0,3.0,37.5,10.3,21.0,9.0,15.0,5.0,71.4,55.6,40.0,32.0,12.0,12.0,10.0,8.0,3.0,1.0,15.0,19.0,10.0,15.0
402,b3c9f53f-f76f-46af-9571-175f51587e19,4610.0,43178c25-0152-4c14-ac9c-7253d2999fa7,US/Eastern,US/Eastern,US/Central,66,70,0.0,0.0,44.0,54.0,18.0,28.0,40.9,51.9,5.0,10.0,1.0,2.0,20.0,20.0,35.0,19.0,29.0,12.0,82.9,63.2,34.0,25.0,11.0,11.0,5.0,10.0,3.0,5.0,22.0,16.0,22.0,26.0
403,a9a86ead-288d-45ad-ba71-c2ac43717fb2,1432.0,ae914cd0-770c-44d3-817d-697556717898,US/Eastern,US/Eastern,,90,43,0.0,0.0,63.0,52.0,34.0,13.0,54.0,25.0,26.0,24.0,8.0,5.0,30.8,20.8,18.0,18.0,14.0,12.0,77.8,66.7,44.0,23.0,17.0,1.0,14.0,4.0,4.0,0.0,14.0,22.0,15.0,13.0
404,d9eaf1f8-56ae-4922-bdef-f69c3b003d73,3726.0,30510c1f-8500-48eb-8f90-7cdd70ce55fb,US/Eastern,US/Eastern,US/Eastern,77,57,0.0,0.0,55.0,56.0,23.0,19.0,41.8,33.9,28.0,17.0,11.0,4.0,39.3,23.5,27.0,25.0,20.0,15.0,74.1,60.0,41.0,36.0,14.0,6.0,8.0,4.0,3.0,5.0,16.0,16.0,23.0,23.0
405,f0b7dcd1-300d-4781-a830-8d37a6ca19eb,1322.0,7ba1442a-fd2a-463f-82c0-c5ac49a7de0d,US/Pacific,US/Pacific,,90,68,0.0,0.0,83.0,74.0,38.0,24.0,45.8,32.4,31.0,31.0,8.0,9.0,25.8,29.0,9.0,16.0,6.0,11.0,66.7,68.8,67.0,34.0,22.0,9.0,3.0,7.0,0.0,4.0,13.0,7.0,14.0,9.0
406,8c9d8082-53a8-4ed2-9a5a-d79ee707a9b4,3765.0,f101406b-1498-4b65-a4a6-2dc828f3c52c,,,US/Eastern,91,80,0.0,0.0,58.0,63.0,31.0,25.0,53.4,39.7,26.0,27.0,11.0,8.0,42.3,29.6,23.0,34.0,18.0,22.0,78.3,64.7,39.0,34.0,16.0,16.0,5.0,8.0,7.0,0.0,14.0,9.0,27.0,19.0
407,80776c9b-b7e5-42d4-a28a-118953d1cd5b,2034.0,d3668215-47f0-4f1a-993b-de4e683c28ae,US/Mountain,US/Mountain,US/Mountain,73,69,0.0,0.0,52.0,67.0,25.0,25.0,48.1,37.3,23.0,28.0,10.0,11.0,43.5,39.3,20.0,10.0,13.0,8.0,65.0,80.0,34.0,41.0,20.0,17.0,6.0,5.0,9.0,1.0,11.0,10.0,15.0,17.0
408,8b5c21d8-21ed-4911-bd79-82377d828e3a,8515.0,0ec88fc4-f268-44b2-9ed7-1c74ebbe15af,US/Central,US/Central,US/Central,57,66,0.0,0.0,54.0,55.0,22.0,25.0,40.7,45.5,24.0,19.0,4.0,7.0,16.7,36.8,14.0,11.0,9.0,9.0,64.3,81.8,32.0,34.0,10.0,11.0,3.0,7.0,2.0,3.0,12.0,11.0,13.0,17.0
409,60c55be0-21a5-4f67-ad47-94b9df017a39,1642.0,a9b1c631-adad-4b7b-a899-ca8847a31668,US/Eastern,US/Eastern,US/Central,76,68,0.0,0.0,46.0,64.0,21.0,24.0,45.7,37.5,17.0,27.0,7.0,5.0,41.2,18.5,31.0,29.0,27.0,15.0,87.1,51.7,34.0,41.0,9.0,8.0,9.0,9.0,3.0,9.0,18.0,15.0,22.0,27.0
410,2b42f60b-0594-48aa-91dd-e501844547f0,1264.0,a1615d9e-c1dd-4ffc-abf1-3357f3111014,US/Eastern,US/Eastern,US/Eastern,68,50,0.0,0.0,54.0,49.0,27.0,19.0,50.0,38.8,15.0,24.0,7.0,8.0,46.7,33.3,9.0,9.0,7.0,4.0,77.8,44.4,34.0,26.0,15.0,11.0,6.0,5.0,1.0,1.0,11.0,12.0,18.0,13.0
411,1ec3e3e7-50e6-4512-a3d5-70af44d07e6c,,d06f9894-d231-44f1-8788-33b28e1dfd3e,US/Pacific,US/Pacific,US/Arizona,59,46,0.0,0.0,51.0,55.0,18.0,16.0,35.3,29.1,21.0,23.0,7.0,5.0,33.3,21.7,20.0,12.0,16.0,9.0,80.0,75.0,37.0,38.0,8.0,7.0,4.0,1.0,5.0,1.0,6.0,9.0,13.0,18.0
412,12c6b7d2-a0d8-4de3-ae70-db28cb24426f,1525.0,9df96001-1c74-402a-9f2d-80e5831d6bb0,US/Eastern,US/Eastern,,87,50,0.0,0.0,71.0,51.0,36.0,19.0,50.7,37.3,17.0,27.0,6.0,6.0,35.3,22.2,12.0,10.0,9.0,6.0,75.0,60.0,43.0,30.0,13.0,14.0,12.0,2.0,5.0,1.0,4.0,17.0,17.0,11.0
413,15ebf468-3823-4326-a03f-e6e84bc592e5,1923.0,f7ae94e9-d8f7-4471-8f1b-fa51b590b506,US/Central,US/Central,,65,63,0.0,0.0,62.0,49.0,22.0,25.0,35.5,51.0,18.0,24.0,6.0,10.0,33.3,41.7,26.0,4.0,15.0,3.0,57.7,75.0,30.0,41.0,15.0,17.0,14.0,9.0,2.0,8.0,17.0,33.0,13.0,21.0
414,93bc4dcf-6ab9-4279-8f91-a91cf0a5f861,683.0,1d7f1e41-996f-421c-bee9-d98388be3e27,US/Central,US/Central,,83,46,0.0,0.0,71.0,48.0,33.0,14.0,46.5,29.2,33.0,22.0,8.0,6.0,24.2,27.3,16.0,15.0,9.0,12.0,56.3,80.0,49.0,21.0,17.0,7.0,14.0,3.0,4.0,1.0,19.0,25.0,17.0,12.0
415,1086ceda-90be-4377-873a-a2ec8c655870,4789.0,7b9ba71a-e338-4b3d-82fa-edda216d082a,US/Central,US/Central,,107,54,0.0,0.0,65.0,63.0,38.0,22.0,58.5,34.9,26.0,17.0,11.0,3.0,42.3,17.6,33.0,12.0,20.0,7.0,60.6,58.3,58.0,20.0,17.0,7.0,5.0,9.0,3.0,0.0,17.0,15.0,12.0,21.0
416,06664d0f-9f22-4d7e-9128-e4e962656475,9011.0,615abad7-6aab-4960-bbfa-7b305bcac30f,US/Central,US/Central,US/Central,61,52,0.0,0.0,51.0,57.0,20.0,22.0,39.2,38.6,20.0,25.0,8.0,5.0,40.0,20.0,16.0,4.0,13.0,3.0,81.3,75.0,34.0,35.0,9.0,9.0,6.0,7.0,3.0,2.0,13.0,16.0,11.0,15.0
417,c32d8a12-c4fb-46e6-b6c9-315632880cb6,1611.0,27eecd22-7e52-4593-907b-bf913b25cd42,US/Central,US/Central,,82,64,0.0,0.0,63.0,65.0,29.0,27.0,46.0,41.5,23.0,17.0,9.0,6.0,39.1,35.3,18.0,9.0,15.0,4.0,83.3,44.4,40.0,35.0,16.0,9.0,5.0,9.0,3.0,0.0,16.0,16.0,14.0,20.0
418,2a5b4618-9b3d-45d7-aa84-16a721f51d0e,4931.0,1c5db5ab-5da3-4707-b198-4588508686f2,US/Pacific,US/Pacific,US/Central,88,63,0.0,0.0,56.0,62.0,31.0,26.0,55.4,41.9,15.0,31.0,7.0,10.0,46.7,32.3,29.0,3.0,19.0,1.0,65.5,33.3,36.0,33.0,17.0,17.0,17.0,9.0,5.0,2.0,16.0,25.0,10.0,23.0
419,3127e728-52fa-4bd5-9b38-61ce4f647623,3611.0,8e4f0fbe-7853-4be9-a864-24c62fafff76,US/Eastern,US/Eastern,US/Eastern,83,68,0.0,0.0,54.0,59.0,28.0,25.0,51.9,42.4,20.0,35.0,10.0,14.0,50.0,40.0,20.0,9.0,17.0,4.0,85.0,44.4,34.0,31.0,19.0,14.0,5.0,5.0,2.0,0.0,10.0,12.0,13.0,18.0
420,f34215a0-e31e-4b23-b41e-bad43a6ad605,4083.0,67282a84-905c-4c09-9a0d-fd2fd99ab2bf,US/Eastern,US/Eastern,US/Eastern,57,59,0.0,0.0,57.0,48.0,21.0,19.0,36.8,39.6,14.0,8.0,2.0,3.0,14.3,37.5,21.0,27.0,13.0,18.0,61.9,66.7,36.0,33.0,11.0,7.0,8.0,7.0,2.0,3.0,15.0,13.0,26.0,18.0
421,0a5b8c4d-a5eb-4396-855a-2f6f23072975,787.0,25f66eab-a70c-446e-ae4c-6c3707f1f521,US/Eastern,US/Eastern,US/Eastern,77,53,0.0,0.0,56.0,62.0,29.0,20.0,51.8,32.3,26.0,17.0,9.0,1.0,34.6,5.9,15.0,17.0,10.0,12.0,66.7,70.6,41.0,29.0,18.0,6.0,6.0,5.0,3.0,1.0,16.0,11.0,16.0,16.0
422,cad021c4-00c7-4f78-9782-4ccfb4b150b0,4157.0,45df54be-4828-4ee0-8348-54bb782b7a61,US/Mountain,US/Mountain,US/Pacific,71,61,0.0,0.0,58.0,63.0,26.0,22.0,44.8,34.9,12.0,26.0,3.0,6.0,25.0,23.1,25.0,16.0,16.0,11.0,64.0,68.8,34.0,42.0,12.0,3.0,8.0,4.0,3.0,4.0,8.0,15.0,15.0,20.0
423,c834d316-8bda-4351-a370-1de22c416642,1903.0,18b201ed-ef8c-4ea2-8cb3-4a48edd14bba,US/Eastern,US/Eastern,US/Eastern,84,80,0.0,0.0,56.0,64.0,26.0,29.0,46.4,45.3,22.0,18.0,11.0,6.0,50.0,33.3,32.0,23.0,21.0,16.0,65.6,69.6,32.0,39.0,14.0,15.0,2.0,6.0,3.0,7.0,9.0,12.0,16.0,22.0
424,5bf096a2-7958-487e-971a-d329140774c8,3810.0,402880b9-2e4d-43e9-860a-791e54c8abda,US/Central,US/Central,,127,61,0.0,0.0,71.0,79.0,45.0,21.0,63.4,26.6,29.0,35.0,19.0,9.0,65.5,25.7,24.0,12.0,18.0,10.0,75.0,83.3,54.0,35.0,27.0,8.0,8.0,8.0,6.0,3.0,12.0,15.0,17.0,20.0
425,2f8e3be2-0202-4e99-85b6-12abc3fa23a2,2010.0,0a244752-a828-4d77-8abb-31c4ed40ad1b,US/Central,US/Central,,112,38,0.0,0.0,77.0,64.0,41.0,14.0,53.2,21.9,26.0,28.0,8.0,4.0,30.8,14.3,33.0,11.0,22.0,6.0,66.7,54.5,55.0,39.0,20.0,7.0,17.0,2.0,3.0,1.0,6.0,25.0,18.0,23.0
426,a82b5e8c-8cac-4b8f-8e0d-29849e220623,7020.0,4a7de569-38c5-4881-a2cc-8c98efeaac07,US/Central,US/Central,US/Central,83,65,0.0,0.0,61.0,66.0,31.0,22.0,50.8,33.3,22.0,21.0,11.0,6.0,50.0,28.6,10.0,18.0,10.0,15.0,100.0,83.3,44.0,30.0,21.0,13.0,1.0,8.0,5.0,1.0,12.0,6.0,17.0,12.0
427,879a9a10-f2a0-4788-ba9f-dc2788c3c8a9,1328.0,2a2ec581-1903-41af-bccf-ffddea79e29f,US/Eastern,US/Eastern,,53,32,0.0,0.0,49.0,54.0,19.0,11.0,38.8,20.4,22.0,20.0,4.0,4.0,18.2,20.0,22.0,12.0,11.0,6.0,50.0,50.0,48.0,34.0,10.0,4.0,14.0,14.0,10.0,1.0,24.0,21.0,15.0,19.0
428,45e5b8b9-e54b-48ff-8f9e-7b8e9d2cef0d,1096.0,c23f3f79-7a0b-4e33-b87f-fee312a972cf,US/Eastern,US/Eastern,US/Eastern,75,78,0.0,0.0,58.0,56.0,24.0,27.0,41.4,48.2,27.0,16.0,8.0,7.0,29.6,43.8,20.0,25.0,19.0,17.0,95.0,68.0,30.0,42.0,10.0,7.0,6.0,2.0,7.0,2.0,9.0,14.0,20.0,18.0
429,42742c62-43f0-4ac7-9428-74bd3e8f8678,451.0,b756945a-1b32-4148-a6ed-f2aea43afec9,US/Eastern,US/Eastern,,107,52,0.0,0.0,67.0,62.0,39.0,21.0,58.2,33.9,29.0,20.0,13.0,5.0,44.8,25.0,21.0,6.0,16.0,5.0,76.2,83.3,49.0,23.0,18.0,5.0,12.0,8.0,3.0,3.0,13.0,19.0,8.0,17.0
430,34cb74ed-4c03-4752-acd7-9b68563fa0e8,7125.0,c1cb6473-0799-4397-aee9-063ec6931bff,US/Eastern,US/Eastern,US/Eastern,69,54,0.0,0.0,48.0,63.0,24.0,21.0,50.0,33.3,19.0,18.0,7.0,5.0,36.8,27.8,25.0,9.0,14.0,7.0,56.0,77.8,39.0,34.0,14.0,11.0,11.0,12.0,6.0,4.0,24.0,21.0,12.0,24.0
431,8f97c3ee-7a3d-4af7-a42d-71f867285642,9561.0,ce4a1f4a-e031-4804-bdf6-3b8bb37d02ab,US/Eastern,US/Eastern,US/Eastern,75,62,0.0,0.0,54.0,54.0,23.0,21.0,42.6,38.9,17.0,22.0,9.0,8.0,52.9,36.4,33.0,18.0,20.0,12.0,60.6,66.7,42.0,30.0,14.0,7.0,4.0,4.0,5.0,3.0,13.0,12.0,18.0,27.0
432,bb9fc985-edf6-4311-93ac-4622a81d5a76,678.0,f2b44afd-a410-4a87-800b-e53f9339b03d,US/Central,US/Central,,115,33,0.0,0.0,78.0,61.0,41.0,11.0,52.6,18.0,28.0,25.0,11.0,3.0,39.3,12.0,25.0,17.0,22.0,8.0,88.0,47.1,68.0,24.0,35.0,6.0,7.0,5.0,9.0,0.0,8.0,15.0,15.0,19.0
433,3f4ccc5f-86dc-4fee-a33b-b2c4ce415d8e,1295.0,2445f589-822b-46e5-a146-3b47393ee96f,US/Central,US/Central,US/Central,67,69,0.0,0.0,59.0,37.0,25.0,20.0,42.4,54.1,19.0,14.0,8.0,5.0,42.1,35.7,17.0,31.0,9.0,24.0,52.9,77.4,32.0,28.0,7.0,11.0,6.0,6.0,0.0,4.0,13.0,17.0,28.0,24.0
434,e3182346-7df8-4860-bce0-da6ef1a17d06,12011.0,94e2afc1-0309-408f-84fb-2f80cbda0357,US/Eastern,US/Eastern,US/Eastern,89,65,0.0,0.0,58.0,59.0,34.0,23.0,58.6,39.0,13.0,24.0,7.0,9.0,53.8,37.5,19.0,14.0,14.0,10.0,73.7,71.4,34.0,26.0,18.0,13.0,11.0,2.0,6.0,7.0,9.0,14.0,12.0,17.0
435,0f5aebdf-8bc0-4dee-ae2f-ca676bf40411,4457.0,0889bc9d-7348-478e-801c-8c71a2417bbb,US/Central,US/Central,,90,53,0.0,0.0,59.0,53.0,34.0,22.0,57.6,41.5,15.0,15.0,9.0,5.0,60.0,33.3,21.0,9.0,13.0,4.0,61.9,44.4,36.0,27.0,20.0,11.0,13.0,7.0,6.0,2.0,8.0,19.0,12.0,17.0
436,fa1491d8-39c7-445b-94c0-a38f8b89d734,0.0,70a11e03-dbdd-40ec-8856-9c3c1f07d917,US/Eastern,US/Eastern,,89,60,0.0,0.0,70.0,60.0,27.0,19.0,38.6,31.7,29.0,30.0,9.0,8.0,31.0,26.7,38.0,23.0,26.0,14.0,68.4,60.9,49.0,33.0,19.0,12.0,6.0,4.0,0.0,2.0,11.0,18.0,19.0,32.0
437,0697c1fd-f851-4555-a409-db8016fa6a7c,2166.0,4ff71c66-7ac0-4726-a1b5-9f4706933b72,US/Eastern,US/Eastern,US/Eastern,62,55,0.0,0.0,51.0,60.0,15.0,20.0,29.4,33.3,32.0,23.0,8.0,3.0,25.0,13.0,32.0,14.0,24.0,12.0,75.0,85.7,47.0,33.0,11.0,7.0,5.0,5.0,3.0,3.0,13.0,6.0,18.0,23.0
438,97ce3b7b-6681-4e91-b2b4-1cdead68f9e1,2466.0,69391650-8df7-49f0-8128-217a57679085,US/Central,US/Central,US/Central,103,61,0.0,0.0,66.0,50.0,31.0,20.0,47.0,40.0,27.0,22.0,11.0,8.0,40.7,36.4,48.0,20.0,30.0,13.0,62.5,65.0,45.0,32.0,19.0,7.0,19.0,6.0,6.0,1.0,13.0,31.0,22.0,30.0
439,9c0ce0f5-1c7f-4540-b89d-95db300afe86,11315.0,2b451e94-5eee-4fc7-959a-4ef7e5dac561,US/Central,US/Central,US/Mountain,67,64,0.0,0.0,56.0,56.0,25.0,25.0,44.6,44.6,13.0,16.0,3.0,4.0,23.1,25.0,24.0,15.0,14.0,10.0,58.3,66.7,35.0,35.0,13.0,8.0,5.0,6.0,3.0,5.0,16.0,20.0,13.0,18.0
440,56a82254-8198-44dd-bdcb-46b54c9ccc4b,1534.0,436b9f40-6358-4e89-aec7-02ce1c308402,US/Mountain,US/Mountain,,91,48,0.0,0.0,63.0,56.0,32.0,18.0,50.8,32.1,39.0,25.0,14.0,7.0,35.9,28.0,24.0,10.0,13.0,5.0,54.2,50.0,48.0,33.0,20.0,6.0,14.0,5.0,2.0,1.0,11.0,22.0,15.0,20.0
441,76e2b4da-2f93-4f5a-8b06-de07294c7688,2297.0,959c37a1-b4f7-454f-b98c-4e14e62d5e11,,,US/Pacific,69,63,0.0,0.0,46.0,67.0,21.0,23.0,45.7,34.3,17.0,21.0,5.0,5.0,29.4,23.8,33.0,25.0,22.0,12.0,66.7,48.0,38.0,44.0,8.0,6.0,6.0,6.0,4.0,5.0,16.0,13.0,24.0,26.0
442,42392f64-4d7e-439b-a712-32f8e60677c5,2259.0,f97c0820-c01c-4195-9ebb-59d807d92fa6,,,US/Pacific,55,65,0.0,0.0,55.0,47.0,21.0,19.0,38.2,40.4,16.0,25.0,2.0,14.0,12.5,56.0,16.0,19.0,11.0,13.0,68.8,68.4,34.0,36.0,12.0,17.0,7.0,4.0,2.0,0.0,7.0,11.0,17.0,18.0
443,98e613f3-3612-41e0-9a47-13cfb301b906,,9a280441-3d85-474a-b744-6619d5b47342,US/Pacific,US/Pacific,US/Pacific,85,75,0.0,0.0,70.0,59.0,32.0,28.0,45.7,47.5,34.0,23.0,13.0,8.0,38.2,34.8,12.0,20.0,8.0,11.0,66.7,55.0,40.0,34.0,14.0,10.0,7.0,1.0,3.0,0.0,11.0,14.0,19.0,19.0
444,60861264-12fb-4ec3-bf57-9c69cf1ca2cf,9103.0,a8644cd5-3962-481b-8df9-e529e6361d6a,US/Eastern,US/Eastern,US/Eastern,87,69,0.0,0.0,69.0,64.0,30.0,26.0,43.5,40.6,26.0,21.0,8.0,8.0,30.8,38.1,26.0,20.0,19.0,9.0,73.1,45.0,51.0,35.0,15.0,16.0,10.0,7.0,4.0,5.0,11.0,13.0,19.0,18.0
445,4f98e0f9-3bd6-4ca3-9be8-c08a38b10ed5,,5e4b2cce-dd8c-4389-a13a-8b9a382387bc,US/Eastern,US/Eastern,,108,56,0.0,0.0,61.0,42.0,38.0,17.0,62.3,40.5,31.0,16.0,14.0,5.0,45.2,31.3,26.0,28.0,18.0,17.0,69.2,60.7,31.0,20.0,23.0,6.0,13.0,6.0,6.0,0.0,14.0,25.0,22.0,22.0
446,fac320ab-2e0b-4ee2-8401-c35543c26a95,1404.0,3eab94b3-4b35-41f6-a94f-f24af6b5de62,US/Eastern,US/Eastern,US/Eastern,70,72,0.0,0.0,63.0,57.0,23.0,26.0,36.5,45.6,27.0,25.0,8.0,9.0,29.6,36.0,21.0,26.0,16.0,11.0,76.2,42.3,39.0,39.0,11.0,17.0,9.0,7.0,6.0,0.0,8.0,12.0,17.0,21.0
447,797e1615-7407-481f-835c-3a683bbe2a15,12731.0,5fa4e0d6-a1e9-4ddc-803d-e75916afa21a,US/Central,US/Central,US/Eastern,80,43,0.0,0.0,68.0,43.0,32.0,11.0,47.1,25.6,20.0,24.0,6.0,5.0,30.0,20.8,13.0,21.0,10.0,16.0,76.9,76.2,44.0,25.0,15.0,6.0,9.0,8.0,1.0,1.0,11.0,19.0,18.0,15.0
448,d54589a9-5409-4920-85f4-2b4695f22884,723.0,4df99c2a-1592-44f0-927f-026bbff30904,US/Eastern,US/Eastern,US/Eastern,88,85,0.0,0.0,67.0,69.0,32.0,32.0,47.8,46.4,24.0,34.0,7.0,12.0,29.2,35.3,23.0,13.0,17.0,9.0,73.9,69.2,41.0,35.0,20.0,19.0,3.0,7.0,5.0,2.0,13.0,12.0,15.0,17.0
449,b2efc2d1-06e2-4101-93d0-3e7e7e0a8b02,,72fd6b05-7cea-425c-8273-10fc41d5ebbf,US/Eastern,US/Eastern,US/Eastern,77,92,0.0,0.0,56.0,55.0,25.0,28.0,44.6,50.9,23.0,25.0,7.0,10.0,30.4,40.0,29.0,35.0,20.0,26.0,69.0,74.3,25.0,42.0,11.0,18.0,9.0,7.0,2.0,6.0,11.0,16.0,28.0,20.0
450,dcc1a161-f41c-4e7e-8e3a-e63611f3d1ce,1162.0,6ad08551-2048-4083-8d25-a1fd2a7e6c30,US/Eastern,US/Eastern,US/Central,76,60,0.0,0.0,59.0,58.0,29.0,18.0,49.2,31.0,22.0,17.0,6.0,6.0,27.3,35.3,18.0,35.0,12.0,18.0,66.7,51.4,49.0,37.0,15.0,8.0,7.0,10.0,7.0,4.0,20.0,15.0,28.0,20.0
451,0c89f2e7-9284-45c7-89d2-6a40cdb3ae01,12482.0,86391a81-152e-456d-aa0c-a09d9889dbd9,US/Central,US/Eastern,US/Mountain,66,78,11.0,0.0,63.0,62.0,16.0,27.0,25.4,43.5,37.0,26.0,10.0,8.0,27.0,30.8,30.0,21.0,24.0,16.0,80.0,76.2,38.0,47.0,13.0,12.0,11.0,12.0,5.0,6.0,15.0,19.0,21.0,21.0
452,53cca66d-55a6-4f8b-ba01-3cf30685fea1,2991.0,32433265-e022-4be1-bcd5-5883fe3155e9,US/Eastern,US/Eastern,US/Eastern,75,71,0.0,0.0,59.0,53.0,27.0,26.0,45.8,49.1,31.0,17.0,8.0,5.0,25.8,29.4,17.0,19.0,13.0,14.0,76.5,73.7,30.0,34.0,18.0,8.0,5.0,7.0,1.0,3.0,8.0,11.0,14.0,19.0
453,76bda2f0-6842-4efb-8b89-5f748e3bf179,1073.0,e342ae66-5a25-4085-883b-2850da784221,US/Central,US/Central,US/Pacific,86,91,0.0,0.0,58.0,63.0,27.0,33.0,46.6,52.4,24.0,17.0,12.0,6.0,50.0,35.3,25.0,25.0,20.0,19.0,80.0,76.0,40.0,26.0,16.0,9.0,3.0,12.0,5.0,4.0,19.0,8.0,21.0,19.0
454,6a0d7a97-3dea-476f-876f-39aabb4c5a08,947.0,413f618d-17f0-405a-a531-65034a88ab6d,US/Eastern,US/Eastern,,93,60,0.0,0.0,76.0,55.0,37.0,24.0,48.7,43.6,32.0,14.0,12.0,7.0,37.5,50.0,12.0,9.0,7.0,5.0,58.3,55.6,42.0,32.0,26.0,17.0,9.0,7.0,3.0,0.0,10.0,23.0,12.0,10.0
455,7486d8fc-b9eb-4bdb-a5ea-082ca2f10e00,5664.0,8949bf74-cf16-4c7c-8e8a-bc92b6f85d23,US/Central,US/Central,US/Central,80,47,0.0,0.0,62.0,61.0,29.0,18.0,46.8,29.5,26.0,29.0,7.0,6.0,26.9,20.7,19.0,7.0,15.0,5.0,78.9,71.4,46.0,34.0,18.0,9.0,14.0,6.0,6.0,2.0,12.0,18.0,9.0,19.0
456,af41c086-4e1f-488e-a24a-44c2d0eefd89,3184.0,eb7398c8-d320-48b7-ae56-08fa47bd33f9,US/Central,US/Central,US/Mountain,67,66,0.0,0.0,68.0,67.0,27.0,23.0,39.7,34.3,17.0,23.0,6.0,5.0,35.3,21.7,19.0,17.0,7.0,15.0,36.8,88.2,50.0,41.0,10.0,11.0,6.0,7.0,3.0,8.0,18.0,13.0,16.0,17.0
457,961b8480-7732-45c7-8181-62a54cff65ba,1378.0,3f06f591-522c-4219-8286-5a97836c6fd4,US/Central,US/Central,US/Eastern,84,48,0.0,0.0,59.0,59.0,33.0,18.0,55.9,30.5,21.0,15.0,9.0,2.0,42.9,13.3,15.0,14.0,9.0,10.0,60.0,71.4,36.0,34.0,18.0,5.0,7.0,3.0,3.0,3.0,6.0,12.0,14.0,12.0
458,39abbc6d-7f0a-479c-b224-36f5cd945a81,1432.0,880b6559-47cb-438b-877f-acbbdbf64e00,US/Eastern,US/Eastern,,100,68,0.0,0.0,65.0,68.0,37.0,25.0,56.9,36.8,25.0,34.0,8.0,12.0,32.0,35.3,23.0,13.0,18.0,6.0,78.3,46.2,46.0,26.0,14.0,13.0,4.0,7.0,3.0,2.0,13.0,10.0,13.0,20.0
459,f98b786e-e22d-4819-8663-abf8fae81323,3651.0,5fa7b2f4-dd50-43b5-a91f-f234ed6a82a3,US/Eastern,US/Eastern,US/Central,62,91,0.0,0.0,60.0,64.0,22.0,35.0,36.7,54.7,22.0,23.0,4.0,12.0,18.2,52.2,15.0,10.0,14.0,9.0,93.3,90.0,31.0,37.0,11.0,24.0,5.0,5.0,3.0,5.0,13.0,10.0,12.0,19.0
